,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
1959,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
1960,0,2,3,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,0,4,3
1961,0,2,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,1,0,0,1
1962,0,2,4,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,3,3
1963,3,2,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1
1964,3,0,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,1,1,2,1
1965,3,0,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,1,0,0,1
1966,0,1,4,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,1,3,3
1967,3,0,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1968,3,2,0,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,1,3,3
1969,3,0,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,1,0,0,1
1970,0,2,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,1,0,2,1
1971,3,2,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,1,1,0,1
1972,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0
1973,0,2,0,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,4,3
1974,3,0,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1
1975,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1976,0,2,0,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,1,3,3
1977,0,2,3,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,1,4,3
1978,3,2,0,1,3,0,1,1,3,1,0,1,1,0,0,0,0,1,1,2,1
1979,0,2,4,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,3,3
1980,3,2,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,1,1,0,1
1981,0,2,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,1,0,0,1
1982,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2
1983,0,0,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,1,1,0,1
1984,0,1,3,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,1,3,3
1985,0,2,3,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,4,3
1986,0,0,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,1,1,2,1
1987,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1988,0,2,4,0,3,0,0,1,4,1,2,0,0,0,1,0,0,0,1,3,3
1989,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1990,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,1
1991,0,2,3,0,3,0,0,1,3,1,2,0,0,2,1,0,0,0,1,3,3
1992,3,0,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,1,1,2,1
1993,0,2,3,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,1,4,3
1994,0,2,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,1,0,2,1
1995,0,2,0,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,1,4,3
1996,3,0,0,1,3,0,1,1,3,1,0,1,0,0,0,0,0,1,1,0,1
1997,3,2,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,1,0,2,1
1998,0,0,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,1,0,2,1
1999,0,0,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
2000,0,2,0,0,3,0,0,1,4,1,2,0,0,1,2,0,0,0,1,3,3
2001,0,1,4,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,1,3,3
2002,3,0,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,1,0,2,1
2003,0,2,0,0,3,0,0,1,4,1,2,0,0,1,2,0,0,0,0,4,3
2004,3,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0
2005,0,1,1,0,2,0,0,1,1,0,3,0,2,0,0,0,0,0,1,0,1
2006,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
2007,3,2,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,1,1,0,1
2008,3,2,0,1,3,0,1,1,1,1,0,1,1,0,0,0,0,1,0,2,1
2009,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,1
2010,0,0,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,1,1,2,1
2011,0,2,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
2012,0,2,4,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,0,3,3
2013,3,2,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,1
2014,0,2,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1
2015,3,0,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,1,1,2,1
2016,3,2,2,1,3,0,1,1,5,1,0,1,0,0,0,0,0,1,0,0,1
2017,3,0,1,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,3
2018,3,2,2,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,1,3,3
2019,3,2,0,1,3,0,1,1,3,1,0,0,1,0,0,0,0,1,1,2,1
2020,0,2,0,0,3,0,0,1,6,1,2,0,0,0,0,0,0,0,1,4,3
2021,0,1,3,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,4,3
2022,0,2,0,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,1,4,3
2023,0,2,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
2024,0,2,3,0,3,0,0,1,6,1,2,0,0,0,0,0,0,0,1,4,3
2025,0,2,0,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,0,3,3
2026,0,2,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,1,0,2,1
2027,0,2,0,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,1,3,3
2028,0,0,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,1,0,2,1
2029,1,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
2030,0,1,4,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,3,3
2031,3,0,0,1,3,0,1,1,5,1,0,0,1,0,0,0,0,1,1,0,1
2032,0,2,4,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,4,3
2033,3,1,0,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,4,3
2034,0,1,3,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,0,3,3
2035,0,0,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,1,1,2,1
2036,0,0,0,1,3,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1
2037,0,2,3,1,3,0,1,1,3,1,0,1,1,0,0,0,0,1,1,2,1
2038,0,0,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,2,1
2039,0,1,4,0,3,0,0,1,4,1,2,0,0,0,1,0,0,0,0,4,3
2040,3,2,3,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,1,4,3
2041,3,2,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,4,3
2042,0,2,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1
2043,3,0,0,1,3,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1
2044,0,2,2,1,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
2045,0,1,1,0,1,0,0,1,3,0,3,0,2,0,0,0,0,0,1,0,4
2046,0,2,4,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,1,3,3
2047,0,2,0,1,3,0,1,1,5,1,0,1,0,0,0,0,0,1,0,0,1
2048,0,1,0,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,3,3
2049,3,2,3,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,1,4,3
2050,0,2,2,1,3,0,1,1,0,1,0,1,0,0,0,0,0,1,1,2,1
2051,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
2052,0,0,0,1,3,0,1,1,3,1,0,0,0,0,0,0,0,1,1,0,1
2053,3,0,2,1,3,0,1,1,3,1,0,0,0,0,0,0,0,1,1,2,1
2054,3,2,0,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,1,3,3
2055,3,2,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
2056,0,2,3,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,1,3,3
2057,0,2,0,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,1,4,3
2058,0,2,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,1,1,2,1
2059,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2
2060,3,0,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1
2061,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1
2062,3,2,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,1,1,0,1
2063,0,2,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,1,3,3
2064,0,2,2,1,3,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1
2065,0,1,0,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,0,3,3
2066,0,1,4,0,3,0,0,1,3,1,2,0,0,2,1,0,0,0,1,3,3
2067,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
2068,3,0,3,1,3,0,1,1,3,1,0,0,0,0,0,0,0,1,1,2,1
2069,0,2,3,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,0,4,3
2070,3,2,3,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,4,3
2071,0,2,3,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,0,3,3
2072,0,2,3,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,1,4,3
2073,0,2,0,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,0,4,3
2074,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0
2075,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2
2076,0,2,0,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,1,3,3
2077,3,1,0,0,3,0,0,1,4,1,2,0,0,0,0,0,0,0,1,4,3
2078,0,0,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1
2079,0,1,4,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,1,4,3
2080,0,2,3,1,3,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1
2081,3,0,2,1,3,0,1,1,3,1,0,1,0,0,0,0,0,1,1,0,1
2082,0,2,0,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,1,3,3
2083,3,2,0,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,1,3,3
2084,3,2,3,1,3,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
2085,3,2,3,1,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
2086,3,2,0,1,3,0,1,1,5,1,0,1,1,0,0,0,0,1,1,0,1
2087,0,2,3,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,4,3
2088,0,2,4,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,1,4,3
2089,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,1,3,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,3,3
2091,0,0,2,1,3,0,1,1,0,1,0,0,1,0,0,0,0,1,1,2,1
2092,1,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,2
2093,0,0,2,1,3,0,1,1,5,1,0,1,1,0,0,0,0,1,1,0,1
2094,3,2,0,1,3,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
2095,0,1,3,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,4,3
2096,3,2,3,0,3,0,0,1,1,1,2,0,0,0,0,0,0,0,1,3,3
2097,0,2,3,1,3,0,1,1,3,1,0,1,0,0,0,0,0,1,0,0,1
2098,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2099,0,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,1,1,2,1
2100,0,1,3,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,4,3
2101,3,2,3,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,1,3,3
2102,0,1,0,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,1,3,3
2103,0,2,4,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,1,4,3
2104,3,2,0,0,3,0,0,1,4,1,2,0,0,1,1,0,0,0,1,4,3
2105,0,2,4,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,0,4,3
2106,3,2,0,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,1,3,3
2107,0,1,4,0,3,0,0,1,6,1,2,0,0,2,1,0,0,0,0,4,3
2108,0,2,3,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,0,3,3
2109,3,2,3,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,3,3
2110,0,2,4,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,0,3,3
2111,0,1,4,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,1,3,3
2112,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,1
2113,0,2,4,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,1,3,3
2114,0,1,3,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,0,3,3
2115,0,2,0,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,1,4,3
2116,0,1,4,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,0,4,3
2117,0,1,3,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,3,3
2118,0,2,3,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,0,3,3
2119,0,1,3,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,0,3,3
2120,0,2,4,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,1,4,3
2121,3,1,4,0,3,0,0,1,1,1,2,0,0,0,0,0,0,0,1,4,3
2122,3,2,0,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,3,3
2123,0,2,0,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,3,3
2124,3,1,3,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,3,3
2125,0,1,4,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,1,3,3
2126,0,2,3,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,1,4,3
2127,0,1,3,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,0,3,3
2128,0,2,3,1,4,0,0,1,3,0,2,2,3,4,3,0,0,2,3,4,1
2129,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
2130,0,2,4,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,3,3
2131,0,2,2,1,3,0,1,1,5,1,0,0,0,0,0,0,0,1,1,0,1
2132,0,1,0,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,1,3,3
2133,3,2,0,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,1,4,3
2134,0,2,0,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,1,3,3
2135,0,1,3,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,1,4,3
2136,0,1,3,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,1,3,3
2137,0,2,4,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,3,3
2138,0,1,0,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,1,4,3
2139,0,2,3,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,0,4,3
2140,0,2,4,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,0,3,3
2141,0,1,4,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,0,3,3
2142,0,1,0,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,1,4,3
2143,0,1,4,0,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,4,3
2144,3,1,0,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,1,3,3
2145,3,1,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,3,3
2146,0,1,0,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,1,3,3
2147,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
2148,3,2,4,0,3,0,0,1,6,1,2,0,0,0,0,0,0,0,1,4,3
2149,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
2150,0,2,4,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,0,4,3
2151,3,2,0,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,4,3
2152,0,1,0,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,1,3,3
2153,3,2,4,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,1,3,3
2154,0,2,4,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,1,4,3
2155,0,2,3,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,1,3,3
2156,0,1,0,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,1,4,3
2157,3,2,0,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,1,3,3
2158,3,2,0,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,1,4,3
2159,0,2,4,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,0,3,3
2160,0,2,0,0,3,0,0,1,6,1,2,0,0,0,2,0,0,0,0,4,3
2161,0,2,4,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,1,4,3
2162,3,2,3,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,3,3
2163,0,1,0,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,4,3
2164,3,2,0,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,1,4,3
2165,0,2,4,0,3,0,0,1,1,1,2,0,0,0,1,0,0,0,1,4,3
2166,0,1,4,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,1,4,3
2167,0,2,3,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,0,4,3
2168,0,1,3,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,0,4,3
2169,0,1,4,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,1,3,3
2170,0,1,3,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,0,3,3
2171,0,2,3,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,1,3,3
2172,3,2,3,0,3,0,0,1,1,1,2,0,0,1,2,0,0,0,1,3,3
2173,0,1,3,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,3,3
2174,0,1,4,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,1,4,3
2175,3,2,0,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,3,3
2176,3,2,0,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,0,4,3
2177,0,1,4,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,1,3,3
2178,0,2,3,1,4,0,0,1,3,0,2,2,3,3,1,0,0,2,3,4,3
2179,0,1,3,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,0,4,3
2180,0,2,4,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,1,4,3
2181,0,1,0,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,1,3,3
2182,3,2,0,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,1,4,3
2183,0,1,4,0,3,0,0,1,4,1,2,0,0,1,1,0,0,0,0,3,3
2184,3,2,0,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,3,3
2185,3,1,0,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,0,4,3
2186,3,2,3,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,4,3
2187,0,2,4,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,4,3
2188,0,2,3,0,3,0,0,1,4,1,2,0,0,1,1,0,0,0,0,3,3
2189,0,2,3,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,1,3,3
2190,0,2,0,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,0,3,3
2191,0,2,3,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,0,4,3
2192,0,0,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1
2193,0,1,4,0,3,0,0,1,6,1,2,0,0,2,2,0,0,0,0,4,3
2194,3,2,3,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,0,4,3
2195,0,1,4,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,1,3,3
2196,3,2,3,0,3,0,0,1,1,1,2,0,0,1,1,0,0,0,0,3,3
2197,0,2,3,0,3,0,0,1,6,1,2,0,0,0,1,0,0,0,0,4,3
2198,0,2,3,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,1,3,3
2199,3,2,3,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,1,4,3
2200,0,0,2,1,3,0,1,1,3,1,0,0,1,0,0,0,0,1,1,2,1
2201,0,2,0,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,1,4,3
2202,3,2,0,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,0,3,3
2203,3,2,3,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,4,3
2204,0,1,3,0,3,0,0,1,4,1,2,0,0,0,0,0,0,0,0,4,3
2205,0,2,4,0,3,0,0,1,6,1,2,0,0,0,0,0,0,0,1,3,3
2206,0,1,4,0,3,0,0,1,6,1,2,0,0,1,1,0,0,0,0,3,3
2207,0,2,0,0,3,0,0,1,4,1,2,0,0,1,1,0,0,0,0,4,3
2208,3,1,3,0,3,0,0,1,4,1,2,0,0,0,0,0,0,0,0,4,3
2209,0,1,3,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,1,3,3
2210,0,0,5,1,5,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,3
2211,0,1,0,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,1,4,3
2212,3,2,3,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,3,3
2213,0,1,4,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,4,3
2214,3,2,0,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,1,3,3
2215,0,1,0,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,1,3,3
2216,0,2,3,0,3,0,0,1,4,1,2,0,0,1,0,0,0,0,1,4,3
2217,3,2,0,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,1,3,3
2218,0,1,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,3,3
2219,0,1,0,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,0,3,3
2220,0,2,4,0,3,0,0,1,4,1,2,0,0,2,0,0,0,0,1,3,3
2221,3,2,3,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,3,3
2222,0,1,4,0,3,0,0,1,1,1,2,0,0,0,0,0,0,0,1,3,3
2223,0,1,4,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,1,3,3
2224,3,2,0,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,1,4,3
2225,0,2,4,0,3,0,0,1,3,1,2,0,0,0,1,0,0,0,0,3,3
2226,0,2,4,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,1,4,3
2227,0,2,2,1,3,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1
2228,0,1,3,0,3,0,0,1,3,1,2,0,0,1,2,0,0,0,0,4,3
2229,0,2,4,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,3,3
2230,0,1,3,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,1,3,3
2231,0,2,4,0,3,0,0,1,4,1,2,0,0,0,1,0,0,0,0,3,3
2232,0,2,3,0,3,0,0,1,3,1,2,0,0,0,0,0,0,0,1,4,3
2233,3,1,4,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,1,3,3
2234,3,1,3,0,3,0,0,1,3,1,2,0,0,2,2,0,0,0,0,3,3
2235,0,1,4,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,0,4,3
2236,0,1,3,0,3,0,0,1,3,1,2,0,0,0,2,0,0,0,1,4,3
2237,3,2,3,1,3,0,1,1,5,1,0,0,1,0,0,0,0,1,0,0,1
2238,0,2,3,1,4,0,0,1,2,0,2,2,3,4,1,0,0,2,3,4,4
2239,0,2,4,0,3,0,0,1,3,1,2,0,0,1,0,0,0,0,0,4,3
2240,0,1,4,0,3,0,0,1,4,1,2,0,0,0,2,0,0,0,1,4,3
2241,3,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1
2242,3,1,0,0,3,0,0,1,6,1,2,0,0,0,0,0,0,0,0,4,3
2243,0,2,4,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,1,4,3
2244,0,1,4,0,3,0,0,1,1,1,2,0,0,2,2,0,0,0,0,3,3
2245,0,2,3,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,3,3
2246,0,1,3,0,3,0,0,1,3,1,2,0,0,1,1,0,0,0,1,3,3
2247,0,2,3,1,3,0,1,1,1,1,0,1,1,0,0,0,0,1,1,2,1
2248,0,2,0,0,3,0,0,1,6,1,2,0,0,1,0,0,0,0,1,4,3
2249,3,2,4,0,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,4,3
2250,0,1,3,0,3,0,0,1,6,1,2,0,0,1,2,0,0,0,1,4,3
2251,3,2,0,0,3,0,0,1,4,1,2,0,0,1,1,0,0,0,0,4,3
2252,3,2,3,1,3,0,1,1,5,1,0,1,1,0,0,0,0,1,1,0,1
2253,3,2,3,0,3,0,0,1,3,1,2,0,0,2,0,0,0,0,1,3,3
2254,0,1,0,0,3,0,0,1,4,1,2,0,0,0,0,0,0,0,0,3,3
2255,3,2,3,0,3,0,0,1,3,1,2,0,0,2,1,0,0,0,0,4,3
2256,3,1,0,0,3,0,0,1,6,1,2,0,0,0,0,0,0,0,1,4,3
2257,0,2,3,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,1,3,3
2258,0,1,4,0,3,0,0,1,6,1,2,0,0,2,0,0,0,0,1,3,3
2259,0,1,0,0,3,0,0,1,1,1,2,0,0,2,1,0,0,0,1,3,3
2260,3,0,3,1,3,0,1,1,1,1,0,1,0,0,0,0,0,1,1,2,1
2261,0,2,0,0,3,0,0,1,4,1,2,0,0,0,1,0,0,0,0,4,3
2262,3,2,0,0,3,0,0,1,1,1,2,0,0,0,2,0,0,0,0,4,3
2263,0,1,4,0,3,0,0,1,4,1,2,0,0,2,1,0,0,0,1,4,3
2264,0,1,4,0,3,0,0,1,4,1,2,0,0,2,2,0,0,0,0,4,3
2265,0,1,0,0,3,0,0,1,1,1,2,0,0,2,0,0,0,0,0,4,3
2266,3,0,2,1,3,0,1,1,5,1,0,0,1,0,0,0,0,1,0,2,1
